Id,y
50227,1.38671
50228,1.76140
50229,1.68204
50230,2.08934
50231,1.65494
50232,1.47809
50233,1.65646
50234,1.74513
50235,1.88533
50236,1.64371
50237,1.99186
50238,1.74191
50239,1.75114
50240,1.71328
50241,1.81718
50242,1.50530
50243,1.69659
50244,1.72189
50245,2.12647
50246,1.68342
50247,2.04702
50248,1.49905
50249,1.61123
50250,1.64470
50251,1.89437
50252,1.75880
50253,1.59102
50254,1.70122
50255,1.93566
50256,1.72074
50257,1.80124
50258,1.74285
50259,1.96264
50260,1.72252
50261,1.81224
50262,1.77239
50263,1.96189
50264,2.10994
50265,1.86488
50266,1.83578
50267,1.59099
50268,1.89463
50269,1.93347
50270,1.52498
50271,1.88639
50272,1.63888
50273,1.86257
50274,1.91537
50275,1.76315
50276,1.94865
50277,1.89633
50278,1.57259
50279,2.03163
50280,1.60813
50281,2.23779
50282,1.46841
50283,1.59471
50284,1.55463
50285,1.70428
50286,2.08489
50287,1.57923
50288,1.79189
50289,2.02886
50290,1.60863
50291,1.55496
50292,1.84513
50293,1.75637
50294,1.43410
50295,1.90549
50296,1.77250
50297,1.79459
50298,1.83029
50299,1.80664
50300,1.75233
50301,1.80946
50302,1.38313
50303,1.79649
50304,1.60923
50305,2.25986
50306,1.78507
50307,1.94267
50308,1.77448
50309,1.73103
50310,1.44856
50311,1.73741
50312,1.72690
50313,1.42349
50314,2.17313
50315,1.78548
50316,1.72596
50317,1.78669
50318,1.72002
50319,1.86464
50320,1.66119
50321,1.77011
50322,1.70081
50323,1.87181
50324,1.64960
50325,1.43557
50326,1.69558
50327,1.69527
50328,1.95317
50329,1.79041
50330,1.75535
50331,1.75596
50332,1.97007
50333,2.01058
50334,1.97289
50335,1.80929
50336,1.88666
50337,2.18087
50338,1.84685
50339,1.50885
50340,1.91213
50341,1.81824
50342,1.58488
50343,2.09204
50344,1.56413
50345,1.67928
50346,1.65797
50347,1.53612
50348,1.80567
50349,1.79247
50350,1.49701
50351,1.83870
50352,1.76878
50353,1.67791
50354,1.75360
50355,1.93712
50356,1.48792
50357,1.62038
50358,1.79450
50359,2.06231
50360,1.47155
50361,1.60906
50362,1.87181
50363,1.76113
50364,1.70513
50365,2.26219
50366,1.27654
50367,1.87115
50368,1.67895
50369,1.78817
50370,1.65038
50371,1.78860
50372,1.79501
50373,1.80251
50374,1.70246
50375,1.61273
50376,1.85229
50377,1.94775
50378,1.60367
50379,2.11042
50380,1.66025
50381,2.00129
50382,1.77947
50383,1.56891
50384,1.73751
50385,1.65336
50386,2.17369
50387,1.76285
50388,1.67107
50389,1.60240
50390,1.82153
50391,1.62673
50392,1.84716
50393,1.71905
50394,1.78460
50395,2.15369
50396,1.81201
50397,1.79502
50398,1.60765
50399,1.60288
50400,1.67397
50401,1.76886
50402,2.01126
50403,1.50628
50404,1.52366
50405,1.71113
50406,1.82977
50407,1.50756
50408,1.65837
50409,1.89779
50410,1.40785
50411,1.56644
50412,1.75473
50413,1.66268
50414,2.07789
50415,1.97389
50416,1.96152
50417,1.63761
50418,1.66946
50419,1.99868
50420,1.60869
50421,1.67858
50422,1.92475
50423,1.61703
50424,1.59716
50425,1.66985
50426,1.86682
50427,1.56648
50428,1.61018
50429,1.77202
50430,1.71163
50431,2.04844
50432,1.99488
50433,1.97644
50434,1.58333
50435,1.52165
50436,2.17531
50437,1.57461
50438,1.48549
50439,1.88531
50440,1.98132
50441,1.73067
50442,1.79872
50443,2.10896
50444,1.87960
50445,1.64757
50446,1.76071
50447,1.92809
50448,1.90622
50449,1.52063
50450,1.75667
50451,1.77190
50452,1.75381
50453,1.56410
50454,1.79451
50455,1.59962
50456,1.82846
50457,1.53857
50458,1.64309
50459,1.99232
50460,1.52259
50461,1.67714
50462,1.67354
50463,1.84222
50464,1.76568
50465,1.93237
50466,1.90546
50467,1.89571
50468,1.68239
50469,1.84415
50470,1.91119
50471,1.77387
50472,1.44561
50473,1.79351
50474,1.95410
50475,1.77272
50476,1.59578
50477,1.44689
50478,1.55403
50479,1.73913
50480,1.81626
50481,1.51583
50482,1.61922
50483,1.66092
50484,2.16775
50485,1.75252
50486,1.80061
50487,1.67425
50488,1.63820
50489,1.57544
50490,1.74298
50491,1.60892
50492,1.73197
50493,1.70733
50494,1.70937
50495,1.79275
50496,2.07414
50497,1.83314
50498,1.43600
50499,1.84740
50500,2.19084
50501,1.87177
50502,2.26489
50503,1.94977
50504,1.90716
50505,1.60080
50506,1.68332
50507,1.72724
50508,1.86752
50509,1.77291
50510,1.37502
50511,1.85327
50512,1.49925
50513,1.72022
50514,1.62926
50515,1.81571
50516,1.75597
50517,1.66795
50518,1.73352
50519,1.88902
50520,1.95317
50521,1.64089
50522,1.50409
50523,1.97265
50524,1.75491
50525,2.14313
50526,1.95411
50527,1.66945
50528,1.86180
50529,1.77295
50530,2.05222
50531,1.87176
50532,1.82807
50533,1.99715
50534,1.87746
50535,1.91327
50536,1.67952
50537,1.42415
50538,1.73722
50539,1.76881
50540,1.34602
50541,1.79665
50542,1.68680
50543,1.92807
50544,1.76768
50545,1.77343
50546,1.81706
50547,2.11395
50548,1.67169
50549,1.75197
50550,1.65573
50551,1.73781
50552,1.86365
50553,1.87635
50554,1.88157
50555,1.54532
50556,2.20331
50557,1.56424
50558,1.88572
50559,1.81093
50560,1.61393
50561,1.76994
50562,1.74990
50563,1.44173
50564,1.74990
50565,1.73260
50566,1.86893
50567,1.74360
50568,2.16294
50569,1.73043
50570,1.90646
50571,1.66032
50572,1.71745
50573,1.74992
50574,1.60994
50575,1.79274
50576,1.69349
50577,1.37822
50578,1.58278
50579,1.95462
50580,1.99705
50581,1.77521
50582,1.83935
50583,1.75162
50584,1.79233
50585,1.94558
50586,1.78570
50587,2.16646
50588,1.68246
50589,1.59383
50590,1.81200
50591,1.71248
50592,1.98160
50593,1.44058
50594,1.62130
50595,1.74797
50596,2.10086
50597,1.65662
50598,2.10282
50599,1.69359
50600,1.88885
50601,1.68068
50602,1.75207
50603,1.93939
50604,1.77169
50605,1.91828
50606,1.57345
50607,1.59234
50608,1.92077
50609,1.69261
50610,1.49866
50611,1.98869
50612,2.12429
50613,1.62656
50614,1.79980
50615,1.69570
50616,1.68022
50617,1.83932
50618,1.55142
50619,1.57644
50620,1.73888
50621,2.07720
50622,1.90758
50623,1.63463
50624,1.84901
50625,1.87661
50626,1.51311
50627,1.77154
50628,1.63585
50629,1.50581
50630,1.72235
50631,2.11936
50632,1.49084
50633,1.64876
50634,1.93136
50635,1.79033
50636,1.72245
50637,1.43086
50638,1.80506
50639,1.70804
50640,1.92709
50641,1.68693
50642,1.81472
50643,1.92125
50644,1.84782
50645,1.69984
50646,1.48615
50647,1.75764
50648,1.80618
50649,2.12243
50650,1.74050
50651,2.02771
50652,1.83506
50653,1.95703
50654,1.70344
50655,1.93512
50656,1.66331
50657,1.65638
50658,1.56469
50659,1.79043
50660,1.64313
50661,1.64340
50662,1.77109
50663,1.65987
50664,1.52039
50665,2.35573
50666,1.88030
50667,1.51300
50668,2.08952
50669,1.93059
50670,1.74837
50671,1.68458
50672,1.81706
50673,1.86877
50674,1.73377
50675,1.72662
50676,1.74768
50677,1.85303
50678,1.50265
50679,2.20111
50680,1.59987
50681,1.75182
50682,1.87787
50683,1.61998
50684,2.00969
50685,1.82985
50686,1.80054
50687,1.52960
50688,1.72789
50689,1.58743
50690,1.73536
50691,1.58731
50692,1.82323
50693,1.79371
50694,1.59667
50695,1.62007
50696,1.73859
50697,1.98343
50698,1.67997
50699,1.77098
50700,1.71892
50701,1.74986
50702,2.11311
50703,1.53530
50704,1.81230
50705,1.81197
50706,1.97543
50707,1.75917
50708,1.87838
50709,1.70321
50710,1.60269
50711,1.82741
50712,1.62990
50713,1.87815
50714,1.58552
50715,1.89949
50716,1.90937
50717,1.88616
50718,1.40768
50719,1.89900
50720,1.89212
50721,1.82353
50722,1.90624
50723,2.07961
50724,1.87723
50725,2.04817
50726,1.64662
50727,1.63646
50728,1.80419
50729,1.61968
50730,2.05799
50731,1.60540
50732,1.57353
50733,1.71201
50734,2.03864
50735,1.77222
50736,2.10705
50737,1.71254
50738,1.88061
50739,1.77289
50740,1.87796
50741,1.78051
50742,1.70664
50743,1.73140
50744,1.76945
50745,1.94827
50746,1.83087
50747,1.73948
50748,1.73207
50749,1.78353
50750,1.86222
50751,1.60217
50752,2.02238
50753,1.92261
50754,1.64059
50755,1.70245
50756,1.85374
50757,1.64183
50758,1.60972
50759,1.94050
50760,1.88263
50761,1.60311
50762,1.71102
50763,2.14671
50764,1.70379
50765,1.75720
50766,1.76518
50767,1.67753
50768,1.83987
50769,1.48449
50770,1.52329
50771,1.82619
50772,1.81977
50773,1.51742
50774,1.79372
50775,1.76819
50776,1.76396
50777,2.08442
50778,1.84672
50779,1.90417
50780,1.68292
50781,1.75517
50782,1.74567
50783,1.79759
50784,1.88694
50785,1.73337
50786,1.78572
50787,1.61424
50788,1.46139
50789,1.45387
50790,1.45073
50791,1.41844
50792,1.86217
50793,1.87600
50794,1.77992
50795,1.78166
50796,1.73972
50797,1.58889
50798,1.74430
50799,1.89552
50800,1.95884
50801,1.72284
50802,1.63825
50803,1.79985
50804,1.71453
50805,1.69850
50806,1.77688
50807,2.11310
50808,1.51240
50809,1.76620
50810,1.92186
50811,1.76739
50812,1.96187
50813,1.71693
50814,1.57139
50815,1.73993
50816,1.90295
50817,1.90699
50818,1.48095
50819,1.89389
50820,1.73086
50821,1.93492
50822,1.67291
50823,1.38625
50824,1.85545
50825,1.92192
50826,1.77633
50827,1.90567
50828,1.90211
50829,1.83130
50830,1.73832
50831,1.70960
50832,1.74131
50833,2.33242
50834,1.73513
50835,1.73380
50836,2.14788
50837,1.85378
50838,1.94684
50839,1.49578
50840,1.97949
50841,1.66636
50842,1.53689
50843,1.91762
50844,1.70601
50845,1.56697
50846,1.63001
50847,1.56716
50848,1.79172
50849,1.66973
50850,1.74266
50851,2.13737
50852,1.95456
50853,1.56568
50854,1.79589
50855,1.72835
50856,1.99763
50857,1.84756
50858,1.96212
50859,1.66236
50860,1.88641
50861,1.87203
50862,1.82888
50863,1.84665
50864,1.67605
50865,2.04091
50866,1.64812
50867,1.97854
50868,1.95712
50869,1.85139
50870,1.76677
50871,1.65222
50872,1.86431
50873,2.02298
50874,1.88751
50875,1.81722
50876,1.60442
50877,1.56674
50878,1.76960
50879,1.75627
50880,2.01351
50881,1.43813
50882,1.73779
50883,1.66591
50884,1.67776
50885,2.02285
50886,1.93110
50887,1.78940
50888,2.01435
50889,1.78385
50890,1.58499
50891,1.86853
50892,1.60920
50893,1.62842
50894,1.72883
50895,1.75923
50896,1.55373
50897,1.56278
50898,1.58223
50899,1.76409
50900,1.59125
50901,1.99191
50902,1.55340
50903,2.10881
50904,1.74576
50905,1.87474
50906,1.92904
50907,1.87889
50908,1.80059
50909,1.93731
50910,1.64733
50911,2.23066
50912,1.80041
50913,1.84433
50914,1.56929
50915,1.82847
50916,1.64125
50917,1.94565
50918,1.60865
50919,1.59769
50920,1.71310
50921,1.79806
50922,1.90998
50923,1.75342
50924,1.71807
50925,1.90885
50926,1.50688
50927,1.65495
50928,1.80042
50929,2.28383
50930,1.77706
50931,1.88310
50932,1.88989
50933,1.73623
50934,1.46418
50935,1.49024
50936,1.41825
50937,1.44989
50938,1.55012
50939,1.70805
50940,1.84279
50941,1.52104
50942,2.00826
50943,1.65855
50944,1.61199
50945,1.59289
50946,1.86133
50947,1.82373
50948,1.80461
50949,1.55560
50950,1.88958
50951,1.66074
50952,1.60251
50953,1.81021
50954,1.86197
50955,1.83540
50956,1.96775
50957,1.70524
50958,2.23932
50959,1.59773
50960,1.52038
50961,2.04556
50962,1.71400
50963,1.54001
50964,1.76561
50965,1.53803
50966,2.18466
50967,1.77246
50968,1.71041
50969,1.78982
50970,1.70595
50971,1.65993
50972,1.73729
50973,1.86199
50974,1.74598
50975,1.83531
50976,1.82766
50977,1.64859
50978,1.52736
50979,1.70321
50980,1.68438
50981,1.63247
50982,1.54670
50983,2.12416
50984,1.82607
50985,1.79698
50986,1.71711
50987,1.64577
50988,2.26834
50989,1.72714
50990,1.63180
50991,1.95185
50992,1.85546
50993,1.66123
50994,1.73163
50995,1.58192
50996,1.85745
50997,1.67596
50998,1.72047
50999,1.69804
51000,1.98468
51001,1.88082
51002,1.65188
51003,1.61554
51004,1.91366
51005,1.70578
51006,1.66109
51007,1.78771
51008,1.65050
51009,1.71516
51010,1.68681
51011,1.60470
51012,1.93253
51013,1.84961
51014,1.95850
51015,1.91069
51016,1.73760
51017,1.92257
51018,1.92769
51019,1.80022
51020,1.57881
51021,1.88209
51022,1.73484
51023,1.85683
51024,1.66245
51025,1.55910
51026,1.73822
51027,1.76930
51028,1.74269
51029,1.61883
51030,1.68446
51031,1.90787
51032,2.02120
51033,1.76883
51034,1.32263
51035,1.60169
51036,1.62218
51037,1.45753
51038,1.75487
51039,1.63988
51040,1.54143
51041,1.96964
51042,1.79244
51043,1.98425
51044,1.49060
51045,1.56782
51046,1.77855
51047,1.73476
51048,2.03262
51049,1.68030
51050,1.55806
51051,1.63146
51052,1.74411
51053,1.54282
51054,1.80638
51055,1.79936
51056,1.70333
51057,1.76701
51058,1.61256
51059,1.82136
51060,1.86650
51061,1.87608
51062,1.86267
51063,1.74632
51064,1.99511
51065,1.44589
51066,1.76664
51067,1.70028
51068,1.66803
51069,1.59133
51070,1.74278
51071,1.91273
51072,1.89915
51073,1.63282
51074,1.99965
51075,1.81718
51076,1.81289
51077,1.81477
51078,1.69487
51079,1.97883
51080,1.80182
51081,1.98203
51082,1.66023
51083,1.80423
51084,1.65904
51085,1.86214
51086,1.70308
51087,1.90948
51088,1.82847
51089,2.21257
51090,1.59441
51091,1.73541
51092,1.93923
51093,1.68892
51094,1.76429
51095,1.84644
51096,1.79484
51097,1.50908
51098,1.65820
51099,1.74497
51100,1.93168
51101,2.09482
51102,1.56194
51103,1.55906
51104,1.71126
51105,1.90017
51106,1.60825
51107,1.84287
51108,1.37821
51109,1.76625
51110,1.74097
51111,1.54338
51112,1.91203
51113,1.93638
51114,1.70609
51115,1.62081
51116,1.74564
51117,1.99971
51118,1.80346
51119,1.76479
51120,1.54655
51121,1.81241
51122,1.69916
51123,1.46291
51124,1.64777
51125,1.74655
51126,1.66442
51127,1.46354
51128,1.89753
51129,1.55495
51130,1.69843
51131,1.64563
51132,1.90034
51133,1.91398
51134,1.76395
51135,1.63672
51136,1.66593
51137,2.13453
51138,1.63523
51139,2.07836
51140,1.36956
51141,1.87222
51142,1.73558
51143,1.81646
51144,1.52832
51145,1.87602
51146,1.60652
51147,1.46250
51148,1.64788
51149,1.82702
51150,1.54830
51151,1.71935
51152,1.62141
51153,1.95182
51154,2.02806
51155,1.91677
51156,1.61539
51157,1.69655
51158,1.80079
51159,1.71615
51160,1.70133
51161,1.89193
51162,2.14221
51163,2.05555
51164,1.93173
51165,1.76565
51166,1.93378
51167,1.82499
51168,1.84292
51169,1.77108
51170,1.59646
51171,1.70174
51172,1.84809
51173,1.60598
51174,1.84748
51175,1.60444
51176,1.97968
51177,1.91651
51178,1.39291
51179,1.60573
51180,1.61815
51181,1.81393
51182,1.55401
51183,1.65326
51184,1.54889
51185,1.42778
51186,1.72512
51187,1.65194
51188,1.75901
51189,1.56305
51190,1.83876
51191,1.83059
51192,1.73380
51193,2.06234
51194,1.72405
51195,1.82246
51196,1.66938
51197,1.56535
51198,1.50104
51199,1.84385
51200,1.66824
51201,1.76440
51202,1.75554
51203,1.69206
51204,1.83680
51205,1.60119
51206,2.07812
51207,1.68844
51208,1.74488
51209,1.67433
51210,1.54722
51211,1.63231
51212,1.69532
51213,1.93464
51214,1.80231
51215,1.24314
51216,1.59155
51217,1.70056
51218,1.63193
51219,1.81883
51220,1.61754
51221,1.33464
51222,1.76488
51223,1.55769
51224,1.71578
51225,1.55470
51226,1.78110
51227,1.81503
51228,1.76767
51229,1.49566
51230,1.79863
51231,1.81660
51232,1.85004
51233,1.80146
51234,1.70247
51235,1.87185
51236,1.95450
51237,1.90334
51238,1.88534
51239,1.98730
51240,2.17866
51241,1.73705
51242,2.09337
51243,1.74269
51244,1.48104
51245,1.82792
51246,1.72961
51247,2.11497
51248,1.77550
51249,2.03884
51250,1.80967
51251,1.65894
51252,1.60619
51253,1.74062
51254,1.73387
51255,2.18226
51256,2.12087
51257,1.70038
51258,1.71807
51259,1.48735
51260,1.81726
51261,1.62791
51262,1.69847
51263,1.81414
51264,1.62233
51265,1.72098
51266,1.46918
51267,1.78779
51268,1.93334
51269,1.79293
51270,1.72532
51271,1.58927
51272,1.79783
51273,1.80993
51274,1.84006
51275,1.81177
51276,2.14179
51277,1.66833
51278,2.12639
51279,1.83540
51280,1.77179
51281,1.92880
51282,1.68710
51283,2.02314
51284,2.01178
51285,1.51395
51286,1.57748
51287,1.63570
51288,1.73950
51289,1.77879
51290,2.31823
51291,1.53985
51292,1.66165
51293,1.77218
51294,1.81184
51295,1.53974
51296,1.95722
51297,1.64659
51298,1.94704
51299,1.68741
51300,1.70829
51301,2.05960
51302,1.66912
51303,1.55276
51304,2.11647
51305,1.69957
51306,1.72423
51307,1.81675
51308,1.70400
51309,1.82735
51310,1.61753
51311,1.80006
51312,1.72878
51313,1.88832
51314,1.82692
51315,1.83996
51316,1.98215
51317,1.71596
51318,1.80589
51319,1.72451
51320,1.78115
51321,1.87907
51322,2.15831
51323,1.74658
51324,1.68808
51325,1.41629
51326,1.64144
51327,1.52930
51328,1.58680
51329,1.63312
51330,1.75378
51331,1.59201
51332,1.58767
51333,1.73433
51334,1.58425
51335,2.00205
51336,1.63708
51337,1.44839
51338,2.08259
51339,1.64414
51340,1.69199
51341,1.74025
51342,1.63140
51343,1.68470
51344,1.49006
51345,1.86533
51346,1.68857
51347,1.91928
51348,1.60576
51349,1.71456
51350,1.35844
51351,1.70702
51352,1.58248
51353,1.73839
51354,2.12274
51355,1.55420
51356,1.55131
51357,1.97653
51358,1.73161
51359,1.61265
51360,1.77315
51361,1.93475
51362,1.75170
51363,1.83555
51364,1.63673
51365,1.83832
51366,1.78638
51367,2.02986
51368,1.72755
51369,1.73371
51370,1.62891
51371,1.61756
51372,1.97857
51373,1.94910
51374,1.52402
51375,1.89818
51376,1.88734
51377,1.70713
51378,1.99316
51379,1.85157
51380,1.63171
51381,1.91677
51382,1.70235
51383,1.59424
51384,2.30177
51385,2.19066
51386,1.66226
51387,2.02504
51388,1.76844
51389,1.65622
51390,1.62387
51391,1.72889
51392,1.78299
51393,1.68520
51394,1.61013
51395,1.65777
51396,2.08118
51397,1.90975
51398,1.86756
51399,1.81563
51400,1.91314
51401,1.38711
51402,1.53375
51403,1.70330
51404,1.72120
51405,1.70419
51406,1.75097
51407,1.47184
51408,1.59419
51409,1.33158
51410,1.73476
51411,1.84846
51412,1.48783
51413,1.93407
51414,1.84798
51415,1.83990
51416,2.02460
51417,1.64048
51418,1.56715
51419,1.86190
51420,1.42535
51421,1.68539
51422,1.66093
51423,1.79027
51424,1.63755
51425,1.75113
51426,1.85330
51427,1.90602
51428,1.42204
51429,1.48347
51430,1.91553
51431,1.61348
51432,2.22320
51433,1.77397
51434,1.79149
51435,1.81210
51436,1.82442
51437,1.89271
51438,1.74794
51439,1.54494
51440,1.65348
51441,1.68236
51442,1.79566
51443,1.63686
51444,2.04552
51445,1.49147
51446,1.95367
51447,1.70489
51448,2.02150
51449,2.10639
51450,1.57348
51451,1.86002
51452,1.62109
51453,1.64130
51454,2.26897
51455,1.69955
51456,2.00138
51457,1.65638
51458,1.69229
51459,1.88706
51460,1.67706
51461,1.47348
51462,1.68239
51463,1.49273
51464,1.83665
51465,1.35655
51466,1.66330
51467,1.86572
51468,1.51225
51469,1.74755
51470,1.72039
51471,1.73088
51472,1.74902
51473,1.98623
51474,1.61159
51475,1.90665
51476,1.75792
51477,1.80021
51478,1.84865
51479,1.82541
51480,1.75368
51481,1.71965
51482,1.91582
51483,1.90431
51484,1.97052
51485,1.85466
51486,1.82507
51487,2.22376
51488,1.65585
51489,2.09290
51490,1.56993
51491,1.80001
51492,1.84408
51493,1.97120
51494,2.10561
51495,1.80136
51496,1.94364
51497,1.84053
51498,1.69347
51499,2.11126
51500,1.60085
51501,1.64990
51502,1.61252
51503,1.79420
51504,1.63593
51505,1.96192
51506,2.03271
51507,1.46882
51508,1.94411
51509,1.84335
51510,2.16599
51511,1.74498
51512,1.61599
51513,1.78844
51514,1.88027
51515,1.59587
51516,1.60321
51517,1.79702
51518,1.96075
51519,1.60317
51520,1.61070
51521,1.79371
51522,1.68145
51523,1.73423
51524,1.85171
51525,1.52425
51526,1.91130
51527,1.66423
51528,1.82538
51529,1.58382
51530,1.99723
51531,1.45617
51532,2.20207
51533,1.61739
51534,2.17603
51535,1.70041
51536,1.88682
51537,2.04346
51538,1.51892
51539,1.77889
51540,1.67585
51541,2.28603
51542,2.01073
51543,1.84129
51544,1.73787
51545,1.90103
51546,1.55126
51547,1.57838
51548,2.07156
51549,1.73427
51550,1.67834
51551,1.60068
51552,1.76684
51553,1.66438
51554,1.83835
51555,1.86963
51556,1.66447
51557,1.38057
51558,1.88434
51559,1.62184
51560,1.89126
51561,1.74587
51562,1.83920
51563,1.94112
51564,1.85927
51565,1.87276
51566,1.88745
51567,1.84503
51568,1.68171
51569,1.54944
51570,1.86979
51571,1.85671
51572,1.60444
51573,1.83562
51574,2.23519
51575,1.70376
51576,2.14151
51577,1.79257
51578,2.15800
51579,1.83633
51580,1.81783
51581,1.47648
51582,1.71785
51583,1.78213
51584,1.76277
51585,1.80840
51586,1.72307
51587,1.69293
51588,2.21459
51589,1.62324
51590,1.79779
51591,1.87071
51592,1.76797
51593,1.63302
51594,1.73600
51595,1.58166
51596,1.88531
51597,1.50495
51598,1.75672
51599,1.66759
51600,1.72148
51601,1.59813
51602,2.16023
51603,1.82247
51604,1.40019
51605,1.66194
51606,1.62482
51607,1.84246
51608,1.45985
51609,2.00513
51610,1.87449
51611,1.70655
51612,1.99228
51613,1.64765
51614,1.55380
51615,1.74534
51616,1.45496
51617,1.78112
51618,1.60815
51619,2.01576
51620,1.51183
51621,1.57533
51622,1.58233
51623,1.81087
51624,1.76375
51625,1.41193
51626,1.81966
51627,2.11610
51628,1.88111
51629,1.76764
51630,2.20358
51631,1.52387
51632,1.66239
51633,1.78522
51634,1.79371
51635,1.63155
51636,1.98547
51637,1.56783
51638,1.59406
51639,1.76368
51640,2.10994
51641,1.89009
51642,1.93314
51643,1.69760
51644,1.94007
51645,1.61421
51646,1.83787
51647,1.69688
51648,2.00930
51649,1.61154
51650,1.87096
51651,1.48720
51652,1.86276
51653,1.67059
51654,2.03770
51655,2.03062
51656,1.85548
51657,1.83044
51658,1.91124
51659,1.53294
51660,1.64309
51661,1.97587
51662,1.63464
51663,1.86345
51664,1.81221
51665,1.85196
51666,1.84070
51667,1.56892
51668,2.04346
51669,1.77220
51670,2.07478
51671,1.94665
51672,1.77850
51673,1.55010
51674,1.85078
51675,1.74765
51676,1.86168
51677,1.63532
51678,1.53427
51679,1.84390
51680,1.64709
51681,1.86819
51682,1.64240
51683,1.37816
51684,1.85633
51685,1.81712
51686,1.62002
51687,1.89076
51688,1.70323
51689,1.54568
51690,1.75159
51691,1.69626
51692,1.78880
51693,1.82823
51694,1.65084
51695,1.73117
51696,1.69728
51697,1.59909
51698,1.60439
51699,1.96563
51700,1.74400
51701,1.90197
51702,1.53839
51703,1.71089
51704,1.84072
51705,1.51553
51706,1.75063
51707,1.77966
51708,1.69853
51709,1.85977
51710,1.77281
51711,1.55119
51712,1.60199
51713,1.65508
51714,1.64204
51715,1.93601
51716,1.55831
51717,1.91949
51718,1.72930
51719,1.92742
51720,1.77157
51721,1.72986
51722,1.65501
51723,1.89085
51724,1.94904
51725,1.83745
51726,1.87479
51727,1.93095
51728,2.33961
51729,1.72018
51730,1.92141
51731,1.83667
51732,1.68282
51733,1.74316
51734,1.81289
51735,1.78429
51736,1.65368
51737,1.87983
51738,1.66059
51739,1.66796
51740,1.59542
51741,2.28842
51742,1.69718
51743,1.59986
51744,1.81889
51745,1.76906
51746,1.76955
51747,1.84019
51748,1.89390
51749,1.82707
51750,1.65000
51751,1.83376
51752,1.78244
51753,1.65114
51754,1.74457
51755,2.17109
51756,1.60707
51757,1.61841
51758,1.76944
51759,1.81146
51760,1.85377
51761,1.65516
51762,1.58695
51763,1.74764
51764,1.87668
51765,1.77448
51766,1.57785
51767,1.63715
51768,1.41476
51769,1.89808
51770,1.99089
51771,1.69984
51772,1.72901
51773,1.93121
51774,1.63027
51775,1.56628
51776,1.61101
51777,2.14801
51778,1.39481
51779,2.26659
51780,2.09667
51781,1.71048
51782,1.86832
51783,1.81483
51784,1.82751
51785,1.63187
51786,1.95003
51787,1.63287
51788,2.13070
51789,1.81428
51790,2.07442
51791,2.09663
51792,1.49830
51793,1.68245
51794,1.54614
51795,1.56264
51796,1.84965
51797,1.65435
51798,2.03514
51799,1.84482
51800,1.73372
51801,1.71408
51802,1.97317
51803,1.97941
51804,1.70565
51805,1.51815
51806,1.75153
51807,1.83042
51808,1.96727
51809,1.69954
51810,1.81068
51811,1.86276
51812,1.86258
51813,1.52291
51814,1.71829
51815,2.00664
51816,1.67476
51817,1.64885
51818,1.81200
51819,1.87823
51820,1.54266
51821,1.66210
51822,1.57740
51823,1.62280
51824,1.66544
51825,1.58227
51826,1.72535
51827,2.02387
51828,1.55922
51829,1.64677
51830,1.50865
51831,1.67338
51832,1.62501
51833,1.79813
51834,2.14664
51835,1.48746
51836,1.76328
51837,1.87211
51838,1.74710
51839,1.99341
51840,1.67792
51841,1.63482
51842,1.53112
51843,2.06163
51844,1.57433
51845,1.58363
51846,1.58613
51847,1.98285
