Id,y
50330,1.88729
50331,1.90615
50332,1.52873
50333,1.67589
50334,1.57257
50335,1.87197
50336,2.17178
50337,1.23861
50338,1.98938
50339,1.73696
50340,1.75246
50341,1.52426
50342,2.21363
50343,1.55261
50344,2.01100
50345,2.12949
50346,1.21231
50347,2.18324
50348,2.15983
50349,1.42141
50350,2.21820
50351,1.83102
50352,1.69781
50353,1.42946
50354,1.32974
50355,1.62065
50356,2.14938
50357,1.79415
50358,2.03877
50359,1.73975
50360,1.73423
50361,1.79375
50362,1.88235
50363,1.67002
50364,1.79896
50365,1.78194
50366,2.00058
50367,1.77562
50368,1.99168
50369,2.39060
50370,2.50838
50371,2.30175
50372,1.80345
50373,2.01098
50374,1.96161
50375,1.63580
50376,2.15008
50377,1.20833
50378,2.06668
50379,1.58093
50380,2.02991
50381,1.77066
50382,2.25889
50383,2.02795
50384,1.98704
50385,1.86715
50386,1.15042
50387,2.11193
50388,1.66995
50389,2.20339
50390,1.64153
50391,2.11362
50392,1.86758
50393,1.70837
50394,1.57366
50395,1.83969
50396,2.18469
50397,1.91945
50398,1.49880
50399,1.64412
50400,2.28326
50401,1.39708
50402,1.57921
50403,1.81366
50404,2.01176
50405,2.31263
50406,2.37907
50407,2.19261
50408,1.95899
50409,1.56992
50410,1.70344
50411,1.96261
50412,2.52089
50413,1.82470
50414,1.64965
50415,1.35285
50416,1.56309
50417,1.89222
50418,1.68817
50419,1.94100
50420,2.05996
50421,2.17926
50422,1.88284
50423,2.39033
50424,1.44205
50425,1.92280
50426,1.82859
50427,1.90750
50428,2.25025
50429,2.25271
50430,2.04982
50431,2.03735
50432,1.85177
50433,1.47928
50434,2.20734
50435,2.11215
50436,1.95140
50437,2.09081
50438,1.44168
50439,1.80540
50440,1.42085
50441,2.26145
50442,2.49771
50443,1.61826
50444,1.70828
50445,1.34721
50446,1.85908
50447,1.38870
50448,1.42126
50449,2.36418
50450,1.91650
50451,2.51856
50452,2.29499
50453,2.21749
50454,2.42601
50455,1.94083
50456,1.69083
50457,1.14285
50458,1.84133
50459,1.58436
50460,2.14405
50461,1.64805
50462,2.38024
50463,1.90341
50464,1.53839
50465,1.25077
50466,1.45360
50467,2.42376
50468,2.18863
50469,1.76774
50470,1.56681
50471,1.80941
50472,1.68889
50473,1.61450
50474,1.54996
50475,1.55350
50476,1.45533
50477,2.04534
50478,2.10806
50479,2.30924
50480,1.86019
50481,2.14739
50482,2.46478
50483,1.86320
50484,1.74492
50485,1.48003
50486,2.22905
50487,2.21349
50488,1.95057
50489,2.01307
50490,1.63063
50491,2.35220
50492,2.42774
50493,1.94160
50494,2.00051
50495,1.18043
50496,1.41473
50497,1.94027
50498,2.00980
50499,1.26075
50500,1.54358
50501,1.62206
50502,1.58650
50503,1.73303
50504,1.61714
50505,1.90081
50506,1.66429
50507,2.35786
50508,2.08543
50509,1.22434
50510,1.73812
50511,1.68513
50512,2.24114
50513,2.44550
50514,2.17342
50515,1.53345
50516,2.03341
50517,2.11929
50518,1.04764
50519,1.15827
50520,1.90246
50521,1.65405
50522,1.76407
50523,1.71658
50524,2.41703
50525,1.89512
50526,2.09127
50527,1.49489
50528,1.75990
50529,1.06155
50530,1.82424
50531,1.85103
50532,2.31679
50533,1.52642
50534,1.44730
50535,2.02652
50536,1.79934
50537,1.95836
50538,2.13835
50539,1.98992
50540,2.42748
50541,1.98320
50542,1.52650
50543,1.53166
50544,1.73833
50545,2.07943
50546,2.27878
50547,1.86254
50548,2.41264
50549,2.05739
50550,1.40306
50551,2.00330
50552,1.42872
50553,1.98286
50554,2.09222
50555,2.27198
50556,1.49471
50557,2.71233
50558,1.53182
50559,2.25193
50560,1.57467
50561,1.82898
50562,2.06573
50563,1.76614
50564,2.10012
50565,2.38002
50566,2.13681
50567,2.30529
50568,1.38490
50569,1.95116
50570,1.82444
50571,2.65591
50572,1.97206
50573,1.92321
50574,1.73506
50575,2.04570
50576,1.38063
50577,1.79812
50578,2.20888
50579,2.20600
50580,1.91127
50581,2.07628
50582,2.28903
50583,2.17592
50584,1.37595
50585,1.91149
50586,2.10888
50587,1.67989
50588,2.28739
50589,1.96065
50590,1.56991
50591,2.40589
50592,2.44924
50593,2.21108
50594,2.12054
50595,1.55090
50596,2.04581
50597,1.66411
50598,1.16578
50599,1.93155
50600,1.42097
50601,1.61601
50602,2.20858
50603,1.38053
50604,1.13408
50605,1.39184
50606,1.78986
50607,2.13968
50608,2.25766
50609,2.23622
50610,2.46589
50611,1.73703
50612,1.71498
50613,2.24141
50614,1.20293
50615,1.84964
50616,1.77034
50617,1.90544
50618,1.88917
50619,2.71238
50620,1.36584
50621,1.55207
50622,2.38451
50623,2.13271
50624,2.02880
50625,1.78407
50626,2.06056
50627,1.88893
50628,2.30176
50629,1.95308
50630,2.43106
50631,1.83571
50632,1.92387
50633,2.41417
50634,2.08045
50635,1.80861
50636,2.21336
50637,1.67672
50638,2.13322
50639,1.94326
50640,1.50912
50641,2.17594
50642,2.07559
50643,1.68274
50644,1.40530
50645,1.70760
50646,2.11722
50647,1.62536
50648,1.34586
50649,1.76877
50650,1.72985
50651,1.67011
50652,2.38072
50653,1.82502
50654,2.22731
50655,1.80670
50656,1.61896
50657,1.15209
50658,1.54234
50659,2.38909
50660,2.17218
50661,2.11951
50662,1.92526
50663,1.89067
50664,2.26556
50665,1.46865
50666,1.93890
50667,2.00381
50668,1.15769
50669,2.41671
50670,1.61701
50671,1.85267
50672,1.72926
50673,1.30248
50674,1.95245
50675,2.17269
50676,2.32233
50677,1.40710
50678,1.93423
50679,1.51244
50680,2.28486
50681,2.39116
50682,1.20684
50683,2.26745
50684,2.23931
50685,1.91261
50686,1.37696
50687,1.97626
50688,1.39523
50689,2.23454
50690,2.33795
50691,2.16887
50692,1.66191
50693,1.55610
50694,2.41680
50695,2.14677
50696,2.33250
50697,1.17777
50698,1.73089
50699,2.31506
50700,1.50975
50701,2.16693
50702,1.49796
50703,2.26028
50704,1.94604
50705,1.90697
50706,1.50262
50707,1.73304
50708,1.56957
50709,1.85025
50710,2.41266
50711,1.57731
50712,2.14145
50713,1.75283
50714,1.68832
50715,1.31844
50716,1.23130
50717,1.73623
50718,2.16412
50719,2.40334
50720,1.12184
50721,1.51509
50722,1.83001
50723,1.17352
50724,1.66192
50725,1.30638
50726,1.35839
50727,1.77088
50728,2.24274
50729,1.67077
50730,1.47153
50731,1.85859
50732,2.17372
50733,0.89018
50734,1.52297
50735,2.12136
50736,1.57238
50737,1.73773
50738,1.59077
50739,1.77195
50740,1.63970
50741,1.53301
50742,1.95191
50743,2.13692
50744,1.67702
50745,1.41823
50746,1.66730
50747,1.58565
50748,1.39155
50749,1.09207
50750,1.08238
50751,1.59273
50752,1.92179
50753,1.64063
50754,1.85941
50755,1.54138
50756,1.73572
50757,1.67358
50758,1.41793
50759,1.58002
50760,1.71235
50761,1.82060
50762,2.49506
50763,1.50441
50764,2.18564
50765,1.24608
50766,2.19951
50767,2.38841
50768,1.44259
50769,2.45015
50770,2.27496
50771,1.72028
50772,2.32052
50773,2.11860
50774,1.34099
50775,2.40058
50776,2.09866
50777,1.50090
50778,2.05091
50779,1.82137
50780,1.61924
50781,1.49572
50782,2.25020
50783,1.46135
50784,1.26704
50785,1.95292
50786,1.34810
50787,2.11560
50788,1.89790
50789,2.46457
50790,1.80992
50791,1.80415
50792,2.22485
50793,1.89365
50794,1.21661
50795,1.99393
50796,1.08490
50797,2.22421
50798,2.23111
50799,2.61592
50800,1.59914
50801,1.97109
50802,1.80525
50803,1.73333
50804,2.03052
50805,1.87436
50806,2.03408
50807,1.60719
50808,2.05728
50809,1.49372
50810,1.51026
50811,1.57773
50812,1.66542
50813,1.81919
50814,2.42798
50815,2.42014
50816,1.84507
50817,1.70164
50818,1.79460
50819,1.70408
50820,2.11683
50821,1.84250
50822,1.76413
50823,1.92498
50824,1.96436
50825,1.63759
50826,2.02936
50827,1.39978
50828,1.75889
50829,1.96440
50830,1.46645
50831,2.32480
50832,2.32477
50833,1.33592
50834,2.42586
50835,1.74721
50836,1.53907
50837,1.67005
50838,2.00120
50839,2.35869
50840,1.97171
50841,1.73615
50842,2.10571
50843,1.91810
50844,1.36370
50845,2.17037
50846,2.40717
50847,2.14225
50848,2.26024
50849,1.76185
50850,1.62588
50851,1.40039
50852,1.99007
50853,2.32792
50854,1.78437
50855,1.77547
50856,1.55353
50857,2.40912
50858,1.51751
50859,1.68220
50860,1.57946
50861,1.31974
50862,1.91283
50863,1.69795
50864,2.64472
50865,1.60568
50866,1.50453
50867,1.45872
50868,1.68804
50869,1.81884
50870,2.07542
50871,2.03429
50872,1.26105
50873,1.73630
50874,2.00004
50875,1.69585
50876,1.73073
50877,2.04962
50878,1.38952
50879,1.49497
50880,1.78557
50881,1.37073
50882,1.90363
50883,1.71540
50884,1.96044
50885,1.64459
50886,2.04832
50887,1.24682
50888,1.81343
50889,2.02530
50890,1.35183
50891,1.63277
50892,1.79704
50893,2.41213
50894,1.99981
50895,2.24332
50896,1.38928
50897,1.84483
50898,1.89089
50899,2.07543
50900,2.07341
50901,1.60171
50902,2.43766
50903,1.45790
50904,1.98190
50905,1.48785
50906,1.56199
50907,1.28710
50908,2.23885
50909,1.70365
50910,1.90316
50911,1.43742
50912,1.96525
50913,1.48450
50914,2.15918
50915,1.70550
50916,2.08251
50917,1.43744
50918,1.31777
50919,1.43899
50920,2.48984
50921,1.69714
50922,1.61026
50923,1.72329
50924,2.43120
50925,1.62935
50926,1.90242
50927,2.47452
50928,2.57016
50929,1.38081
50930,1.98256
50931,1.81078
50932,1.60846
50933,1.60386
50934,2.03473
50935,1.66482
50936,2.48503
50937,2.33990
50938,2.36440
50939,1.82813
50940,1.63275
50941,1.91369
50942,1.60219
50943,1.69425
50944,2.59018
50945,2.14273
50946,1.76580
50947,2.19552
50948,2.03797
50949,2.03100
50950,1.90722
50951,2.35085
50952,2.28882
50953,1.43028
50954,2.11418
50955,1.84744
50956,1.51471
50957,2.15424
50958,1.57779
50959,2.19615
50960,1.97582
50961,1.88352
50962,2.59743
50963,2.59929
50964,1.47889
50965,1.62206
50966,1.73223
50967,1.84219
50968,2.15842
50969,1.98992
50970,1.50669
50971,2.01074
50972,1.64071
50973,1.33222
50974,1.85352
50975,2.50274
50976,1.25318
50977,2.06430
50978,1.48380
50979,1.80997
50980,2.14417
50981,2.26831
50982,2.18164
50983,1.71272
50984,1.43826
50985,1.77726
50986,1.69163
50987,1.68997
50988,1.74011
50989,2.22383
50990,1.07128
50991,1.98581
50992,2.24256
50993,1.92715
50994,1.95440
50995,1.36860
50996,1.22176
50997,1.92745
50998,2.11792
50999,1.99095
51000,1.60784
51001,2.06167
51002,2.17575
51003,1.89434
51004,2.09850
51005,1.71513
51006,2.23355
51007,2.48773
51008,1.58379
51009,1.79179
51010,2.18126
51011,2.05182
51012,1.73714
51013,1.26080
51014,1.84047
51015,1.42458
51016,2.33241
51017,2.05095
51018,1.77944
51019,1.81098
51020,1.47941
51021,1.97746
51022,1.93082
51023,2.36403
51024,1.53124
51025,2.17479
51026,2.12202
51027,2.50976
51028,2.09760
51029,2.30349
51030,2.42370
51031,1.88938
51032,1.55286
51033,1.94398
51034,2.13505
51035,2.53233
51036,2.26084
51037,2.31236
51038,1.53848
51039,1.93452
51040,2.17564
51041,1.93612
51042,1.75525
51043,1.70187
51044,2.07234
51045,2.21354
51046,2.32955
51047,1.87318
51048,1.57406
51049,2.28767
51050,2.33739
51051,2.31676
51052,1.77057
51053,2.04062
51054,1.79817
51055,1.89206
51056,1.89252
51057,1.76304
51058,2.04817
51059,2.30079
51060,1.39119
51061,1.63554
51062,2.27144
51063,1.88780
51064,2.50802
51065,1.87336
51066,2.20931
51067,1.21450
51068,1.76149
51069,2.32683
51070,1.69080
51071,1.70159
51072,1.30339
51073,1.88168
51074,1.82854
51075,1.88339
51076,1.09964
51077,2.50544
51078,2.10327
51079,1.33977
51080,1.37890
51081,1.61952
51082,2.16364
51083,1.43113
51084,2.12615
51085,2.00271
51086,1.24457
51087,1.68219
51088,2.03639
51089,1.55899
51090,2.12272
51091,1.54282
51092,1.22284
51093,1.83957
51094,0.93522
51095,1.45551
51096,1.70031
51097,2.16584
51098,2.20956
51099,1.65042
51100,1.25448
51101,1.82606
51102,2.56094
51103,2.38386
51104,2.14696
51105,2.14955
51106,2.10442
51107,1.98049
51108,1.53400
51109,1.81477
51110,1.38884
51111,1.84205
51112,1.38728
51113,1.62881
51114,1.66209
51115,2.17978
51116,2.27357
51117,1.61425
51118,1.30743
51119,2.07698
51120,1.86246
51121,2.49877
51122,2.32845
51123,2.03112
51124,2.31365
51125,1.27325
51126,2.48882
51127,2.08786
51128,1.69113
51129,2.15415
51130,2.21018
51131,2.53590
51132,1.83371
51133,1.93047
51134,1.47814
51135,2.51994
51136,1.08874
51137,1.33240
51138,2.26020
51139,1.08583
51140,1.86785
51141,1.60157
51142,1.91879
51143,1.22681
51144,1.47700
51145,1.38630
51146,1.94469
51147,2.48498
51148,2.28125
51149,1.97724
51150,2.04561
51151,1.97381
51152,2.12630
51153,1.87522
51154,1.58309
51155,2.04654
51156,1.37835
51157,2.12550
51158,2.06127
51159,1.18818
51160,2.01027
51161,2.01619
51162,1.76079
51163,1.62745
51164,1.80419
51165,2.35832
51166,2.14172
51167,1.92156
51168,1.36680
51169,1.96826
51170,2.29958
51171,1.58454
51172,1.65979
51173,2.66737
51174,1.78776
51175,1.86339
51176,1.12075
51177,1.34543
51178,2.29680
51179,2.05683
51180,2.11184
51181,1.89781
51182,2.17668
51183,1.85125
51184,2.34759
51185,2.48152
51186,2.25048
51187,1.76331
51188,2.15393
51189,2.17054
51190,1.78742
51191,2.37706
51192,1.92326
51193,1.93660
51194,2.17464
51195,1.73763
51196,1.69945
51197,1.90090
51198,1.76935
51199,2.36681
51200,1.61238
51201,1.88688
51202,1.94033
51203,1.74517
51204,1.28665
51205,2.48074
51206,1.67713
51207,1.96806
51208,1.87082
51209,2.05783
51210,2.12265
51211,2.56015
51212,1.84054
51213,1.59393
51214,1.28635
51215,2.62770
51216,1.95774
51217,2.34399
51218,2.31043
51219,1.97673
51220,1.99479
51221,1.71458
51222,1.53900
51223,1.84918
51224,1.79554
51225,2.31845
51226,1.78555
51227,1.23361
51228,1.62239
51229,2.36544
51230,2.13318
51231,2.25895
51232,1.63115
51233,2.37531
51234,1.85644
51235,1.77543
51236,2.21634
51237,1.81526
51238,2.20388
51239,1.62502
51240,1.68408
51241,2.19641
51242,1.39618
51243,2.11437
51244,1.57174
51245,2.39901
51246,2.02522
51247,1.37506
51248,2.04476
51249,1.61375
51250,2.07358
51251,2.21448
51252,2.41339
51253,1.53253
51254,1.94353
51255,1.66696
51256,1.61192
51257,1.54232
51258,2.11198
51259,1.50780
51260,2.40189
51261,1.67781
51262,1.96690
51263,1.81648
51264,2.53820
51265,1.87679
51266,1.95984
51267,1.63411
51268,1.97293
51269,1.88625
51270,1.08447
51271,2.33158
51272,1.21960
51273,1.65909
51274,2.04268
51275,2.30749
51276,1.38740
51277,2.13020
51278,1.65487
51279,1.67862
51280,1.94442
51281,1.59977
51282,2.12203
51283,1.89590
51284,1.55140
51285,2.10998
51286,2.23414
51287,2.13951
51288,2.22709
51289,1.92785
51290,1.35709
51291,2.07154
51292,1.79604
51293,1.39074
51294,2.03046
51295,2.12466
51296,1.11743
51297,2.31631
51298,1.30320
51299,2.00902
51300,2.18735
51301,1.65906
51302,2.18457
51303,2.76924
51304,1.62570
51305,2.53245
51306,2.25183
51307,1.18990
51308,2.30926
51309,2.22438
51310,1.89761
51311,2.36980
51312,1.14539
51313,2.22801
51314,1.59747
51315,2.25502
51316,1.68234
51317,2.12557
51318,1.49193
51319,2.51930
51320,1.41038
51321,1.99757
51322,1.80449
51323,1.84761
51324,1.68192
51325,1.87084
51326,2.18485
51327,2.13332
51328,2.45723
51329,1.33377
51330,1.72426
51331,2.27584
51332,1.66045
51333,2.32546
51334,1.71593
51335,1.51027
51336,1.73315
51337,1.34039
51338,1.51601
51339,1.81901
51340,2.07407
51341,1.21200
51342,2.40000
51343,1.84743
51344,2.09946
51345,1.30095
51346,1.77593
51347,1.29625
51348,1.66550
51349,1.64693
51350,2.27255
51351,1.37930
51352,2.16556
51353,2.15019
51354,1.77165
51355,2.18916
51356,1.62210
51357,1.40161
51358,1.61514
51359,2.10199
51360,1.45680
51361,1.97344
51362,1.76625
51363,1.61216
51364,1.57219
51365,1.97033
51366,2.28101
51367,1.38501
51368,2.11864
51369,2.08841
51370,1.81844
51371,2.29046
51372,1.77693
51373,1.60540
51374,1.94309
51375,2.13936
51376,2.42822
51377,2.35944
51378,1.28764
51379,1.40362
51380,1.99971
51381,1.76646
51382,2.50776
51383,2.09631
51384,1.60553
51385,1.56630
51386,1.91565
51387,1.85277
51388,1.34891
51389,2.58750
51390,1.96641
51391,1.72007
51392,1.85389
51393,2.43474
51394,2.09066
51395,2.25398
51396,1.21898
51397,1.60308
51398,1.43666
51399,1.25348
51400,1.80381
51401,2.07441
51402,2.39215
51403,2.24177
51404,1.57500
51405,1.33803
51406,1.53137
51407,1.49475
51408,2.06919
51409,2.11437
51410,1.14093
51411,1.76076
51412,2.21343
51413,1.53970
51414,1.94383
51415,1.98635
51416,1.39530
51417,2.27743
51418,1.95976
51419,1.46953
51420,2.44117
51421,2.06395
51422,2.25302
51423,1.82297
51424,1.96732
51425,1.81686
51426,2.17003
51427,1.79436
51428,2.27885
51429,1.19031
51430,1.65578
51431,1.88010
51432,1.29173
51433,1.83025
51434,2.46345
51435,1.87635
51436,2.14034
51437,1.56087
51438,2.39479
51439,1.73577
51440,2.06861
51441,2.28325
51442,1.95236
51443,1.93069
51444,1.49384
51445,1.64270
51446,2.28341
51447,1.81082
51448,1.75530
51449,1.60512
51450,2.19829
51451,1.70577
51452,1.35691
51453,1.54624
51454,1.71464
51455,1.47876
51456,1.47620
51457,1.57196
51458,1.94933
51459,2.01734
51460,2.56468
51461,2.10887
51462,2.36386
51463,1.66567
51464,2.09875
51465,2.28387
51466,1.61421
51467,1.61652
51468,2.02476
51469,2.37311
51470,2.06747
51471,2.22334
51472,2.29136
51473,1.72383
51474,2.18360
51475,2.26736
51476,1.55961
51477,2.55376
51478,1.75038
51479,1.63760
51480,2.41278
51481,2.26536
51482,2.07427
51483,1.40414
51484,1.58890
51485,1.79915
51486,1.78656
51487,1.54421
51488,2.68861
51489,1.63493
51490,2.06093
51491,2.04659
51492,1.81785
51493,1.64641
51494,1.45301
51495,1.26530
51496,1.49615
51497,1.82256
51498,1.91081
51499,1.94793
51500,2.41848
51501,1.64465
51502,2.04294
51503,2.34956
51504,2.09957
51505,1.62842
51506,1.39363
51507,1.88859
51508,1.78111
51509,1.29025
51510,1.91728
51511,2.00800
51512,1.65041
51513,2.35803
51514,1.85978
51515,2.04994
51516,1.57161
51517,1.80162
51518,1.77167
51519,1.88138
51520,1.54886
51521,1.89493
51522,1.57373
51523,1.79849
51524,1.95237
51525,1.86303
51526,1.61951
51527,1.30566
51528,1.90030
51529,2.44423
51530,1.77405
51531,1.64470
51532,1.68588
51533,2.14174
51534,1.67446
51535,2.27994
51536,2.06529
51537,1.54488
51538,1.80538
51539,1.96804
51540,2.08157
51541,1.38406
51542,2.22411
51543,1.67926
51544,1.93282
51545,1.85435
51546,2.10214
51547,2.34344
51548,1.99653
51549,1.70956
51550,1.56250
51551,1.35826
51552,1.24683
51553,2.06750
51554,1.91501
51555,1.43743
51556,1.46402
51557,2.25049
51558,1.43995
51559,1.80148
51560,1.60148
51561,1.93251
51562,1.63426
51563,1.74029
51564,1.75574
51565,2.03530
51566,1.91747
51567,1.93999
51568,2.32895
51569,1.58067
51570,1.69345
51571,1.55448
51572,2.54018
51573,1.98432
51574,1.55014
51575,1.24276
51576,1.64762
51577,1.90323
51578,1.54353
51579,1.49932
51580,1.50354
51581,2.12334
51582,1.36355
51583,1.11711
51584,1.50651
51585,1.84531
51586,2.29628
51587,1.65977
51588,1.38332
51589,1.94780
51590,1.78435
51591,1.90758
51592,2.03204
51593,1.67380
51594,0.98208
51595,2.08999
51596,1.36636
51597,2.30719
51598,2.12875
51599,2.30769
51600,2.06210
51601,1.93363
51602,1.29859
51603,1.17967
51604,1.93338
51605,2.15471
51606,1.53061
51607,1.80224
51608,1.53235
51609,1.41713
51610,1.82472
51611,1.40893
51612,1.64292
51613,2.27988
51614,2.23128
51615,2.00571
51616,2.56396
51617,1.41253
51618,1.92603
51619,1.73933
51620,1.52914
51621,1.48795
51622,2.22810
51623,2.54866
51624,1.43503
51625,1.96982
51626,1.29685
51627,1.68286
51628,1.59190
51629,1.70168
51630,1.66291
51631,1.75675
51632,1.49508
51633,1.80243
51634,1.49044
51635,2.42519
51636,1.74627
51637,1.72851
51638,2.41506
51639,1.65223
51640,1.37028
51641,1.46918
51642,2.11611
51643,2.18934
51644,1.82868
51645,2.07413
51646,1.79409
51647,1.48310
51648,1.53392
51649,2.29673
51650,2.03686
51651,2.16569
51652,1.75461
51653,1.78110
51654,1.52412
51655,1.16144
51656,2.39212
51657,1.97036
51658,1.40769
51659,1.88325
51660,2.06555
51661,1.60710
51662,2.42749
51663,1.90751
51664,1.66494
51665,1.86179
51666,1.29348
51667,2.09002
51668,1.39134
51669,1.61694
51670,1.76474
51671,2.18721
51672,1.72878
51673,2.08801
51674,1.47821
51675,1.97715
51676,2.22853
51677,1.51445
51678,1.93264
51679,2.02532
51680,2.02879
51681,2.01009
51682,2.50287
51683,1.87042
51684,2.32398
51685,2.07410
51686,2.07767
51687,1.31941
51688,2.19196
51689,1.80651
51690,1.63430
51691,1.39139
51692,1.93366
51693,2.23076
51694,1.85202
51695,2.14509
51696,1.74124
51697,2.17348
51698,2.11462
51699,1.52746
51700,1.87511
51701,1.28277
51702,2.01404
51703,1.86415
51704,2.17592
51705,1.87989
51706,1.47648
51707,2.21070
51708,1.98013
51709,2.10747
51710,1.13109
51711,2.05057
51712,2.14203
51713,1.67718
51714,1.63271
51715,1.53669
51716,1.54296
51717,1.76516
51718,1.03295
51719,1.97312
51720,2.21416
51721,1.46944
51722,2.29393
51723,2.06461
51724,1.59237
51725,1.48250
51726,1.45844
51727,1.79495
51728,1.71948
51729,2.11900
51730,1.55281
51731,2.13261
51732,1.91932
51733,1.89395
51734,2.17345
51735,1.82496
51736,2.12111
51737,1.70583
51738,2.07746
51739,1.87510
51740,1.64471
51741,1.84612
51742,2.23144
51743,1.95580
51744,2.03073
51745,2.38425
51746,1.40773
51747,1.95371
51748,1.83009
51749,1.27614
51750,1.80447
51751,1.89042
51752,2.16891
51753,2.20134
51754,2.26129
51755,1.65140
51756,1.91497
51757,1.72754
51758,2.10039
51759,1.63795
51760,2.02829
51761,2.07924
51762,2.17929
51763,1.64759
51764,2.00181
51765,1.94036
51766,1.89755
51767,1.68766
51768,2.42943
51769,1.83049
51770,1.64686
51771,1.38779
51772,2.10891
51773,1.45413
51774,2.09206
51775,1.93579
51776,1.41962
51777,1.44587
51778,2.26345
51779,1.44075
51780,1.46719
51781,1.99243
51782,2.33390
51783,1.65261
51784,2.23963
51785,2.55705
51786,1.92845
51787,1.87402
51788,1.90929
51789,1.92789
51790,1.70650
51791,1.64858
51792,2.35631
51793,1.76922
51794,1.92481
51795,2.05993
51796,1.73630
51797,1.41929
51798,1.66510
51799,2.51952
51800,2.32079
51801,1.53139
51802,1.18557
51803,1.61392
51804,1.75513
51805,2.06395
51806,1.64112
51807,1.55928
51808,1.79983
51809,1.76689
51810,1.59976
51811,1.79847
51812,1.84635
51813,2.35963
51814,1.87843
51815,1.97040
51816,1.97747
51817,1.59917
51818,1.93951
51819,1.75498
51820,2.15691
51821,2.34936
51822,1.77163
51823,1.31375
51824,1.64594
51825,1.93887
51826,1.63566
51827,1.26653
51828,2.00207
51829,2.18690
51830,2.34101
51831,2.40101
51832,1.75940
51833,2.06097
51834,1.64202
51835,1.82571
51836,2.49047
51837,1.64368
51838,2.07812
51839,2.11350
51840,2.00638
51841,2.26266
51842,1.42956
51843,1.31536
51844,1.45805
51845,1.53287
51846,2.12066
51847,2.21586
