Id,y
50446,1.76268
50447,1.65047
50448,1.40758
50449,2.04433
50450,2.14336
50451,2.26639
50452,2.39730
50453,2.22770
50454,1.93734
50455,2.01417
50456,1.66373
50457,1.59282
50458,2.00382
50459,1.60572
50460,2.01418
50461,1.63721
50462,2.15939
50463,2.22308
50464,1.56348
50465,1.62906
50466,1.25743
50467,2.03095
50468,2.02094
50469,1.63142
50470,1.58930
50471,1.97136
50472,1.81294
50473,1.64640
50474,2.03410
50475,1.92903
50476,1.76872
50477,2.10233
50478,2.17312
50479,1.97041
50480,1.84127
50481,1.99509
50482,2.48537
50483,1.59755
50484,1.76406
50485,1.63225
50486,2.05061
50487,2.16828
50488,1.94468
50489,2.20338
50490,1.83286
50491,2.51897
50492,2.06753
50493,2.10696
50494,2.29340
50495,1.40989
50496,1.69847
50497,1.70268
50498,1.78396
50499,1.40723
50500,1.60342
50501,1.79767
50502,1.55216
50503,1.72431
50504,1.55768
50505,1.88675
50506,1.61239
50507,2.13475
50508,2.07646
50509,1.28107
50510,1.69866
50511,1.59720
50512,2.03458
50513,2.20168
50514,1.97209
50515,1.75630
50516,2.02973
50517,1.92690
50518,1.11636
50519,1.29599
50520,2.11192
50521,1.91060
50522,2.13613
50523,1.65279
50524,2.22575
50525,1.74802
50526,2.00713
50527,1.81669
50528,1.91229
50529,1.13083
50530,1.59941
50531,1.95847
50532,2.35944
50533,1.79846
50534,1.92709
50535,1.97866
50536,1.59629
50537,1.78372
50538,2.19333
50539,1.77902
50540,2.77857
50541,1.91455
50542,1.62460
50543,1.31138
50544,1.85625
50545,2.11511
50546,2.29386
50547,2.04142
50548,2.15446
50549,1.91232
50550,1.58076
50551,1.68939
50552,1.61878
50553,1.83075
50554,2.28623
50555,1.93749
50556,1.46147
50557,2.26140
50558,2.03280
50559,1.77566
50560,1.67041
50561,1.85571
50562,2.23142
50563,1.77188
50564,2.16188
50565,2.33018
50566,2.10641
50567,2.32074
50568,1.68000
50569,1.74528
50570,1.91406
50571,2.26903
50572,2.07571
50573,1.85806
50574,1.56289
50575,2.07483
50576,1.58732
50577,1.80998
50578,1.97317
50579,1.92458
50580,1.90861
50581,2.06323
50582,2.35939
50583,2.07806
50584,1.67632
50585,2.12407
50586,2.06589
50587,1.45551
50588,2.12233
50589,1.91446
50590,1.83711
50591,2.17611
50592,2.05100
50593,1.92458
50594,2.17364
50595,1.38000
50596,1.82083
50597,1.57925
50598,1.03722
50599,2.17429
50600,1.49193
50601,1.73879
50602,2.44492
50603,1.34365
50604,1.24792
50605,1.85532
50606,1.74013
50607,2.07193
50608,2.41308
50609,2.27314
50610,2.35238
50611,2.00841
50612,1.85165
50613,2.07416
50614,1.24247
50615,1.75410
50616,1.60669
50617,2.00780
50618,1.78676
50619,2.26988
50620,1.35740
50621,1.55001
50622,2.12815
50623,2.14127
50624,1.81096
50625,1.69369
50626,1.81633
50627,2.20108
50628,2.15047
50629,1.86827
50630,2.26276
50631,1.86012
50632,2.02919
50633,2.31433
50634,1.81247
50635,1.98064
50636,2.21367
50637,1.61358
50638,2.22219
50639,1.68743
50640,1.85024
50641,2.23900
50642,2.14355
50643,1.60932
50644,1.58385
50645,1.65858
50646,1.80235
50647,2.00935
50648,1.44853
50649,1.93887
50650,1.97104
50651,1.51825
50652,2.42126
50653,1.84472
50654,1.97045
50655,1.90779
50656,1.85971
50657,1.72147
50658,1.55369
50659,2.15753
50660,2.37333
50661,1.92763
50662,1.70227
50663,1.82069
50664,2.24122
50665,1.57910
50666,1.74534
50667,1.86192
50668,1.21337
50669,2.48149
50670,1.82907
50671,1.94469
50672,1.67956
50673,1.14120
50674,2.21542
50675,2.01394
50676,1.84875
50677,1.72351
50678,1.99043
50679,2.11642
50680,2.05647
50681,1.67591
50682,1.21603
50683,1.96166
50684,2.12078
50685,1.70941
50686,1.71215
50687,1.70781
50688,1.43299
50689,1.96311
50690,2.57879
50691,1.87524
50692,1.71418
50693,1.52749
50694,2.25254
50695,2.08040
50696,2.29214
50697,1.14241
50698,1.62760
50699,2.11483
50700,1.36510
50701,1.83616
50702,1.28877
50703,2.22994
50704,1.62135
50705,1.85212
50706,1.35071
50707,1.77566
50708,1.52403
50709,1.80955
50710,2.39265
50711,1.62620
50712,1.78644
50713,1.54730
50714,2.05909
50715,1.49759
50716,1.26915
50717,1.97082
50718,2.14987
50719,2.41758
50720,1.20559
50721,1.49648
50722,1.85366
50723,1.22542
50724,1.78134
50725,1.46361
50726,1.59901
50727,1.97861
50728,2.27729
50729,1.85087
50730,1.63267
50731,1.85887
50732,2.46397
50733,1.01457
50734,1.17794
50735,2.22207
50736,1.48465
50737,1.74490
50738,1.70769
50739,2.08956
50740,1.80093
50741,1.84637
50742,1.70840
50743,1.97452
50744,1.73956
50745,1.41413
50746,1.56453
50747,1.99358
50748,1.62818
50749,1.70715
50750,1.15351
50751,1.78499
50752,1.72149
50753,1.44414
50754,1.84433
50755,1.70383
50756,1.75822
50757,1.89996
50758,1.74043
50759,1.42868
50760,1.73907
50761,1.90693
50762,2.39613
50763,1.67224
50764,1.87376
50765,1.36786
50766,2.44998
50767,2.49922
50768,1.24254
50769,1.99911
50770,2.45128
50771,2.00292
50772,2.28776
50773,1.87536
50774,1.63115
50775,2.08931
50776,1.77493
50777,1.83369
50778,1.82759
50779,1.70800
50780,1.66868
50781,1.76058
50782,1.96795
50783,1.58912
50784,1.39017
50785,2.12608
50786,1.33374
50787,2.10559
50788,1.97474
50789,2.08005
50790,1.39895
50791,1.66407
50792,1.97073
50793,1.94320
50794,1.46766
50795,1.94207
50796,1.58462
50797,2.18701
50798,1.97062
50799,2.30546
50800,1.62439
50801,1.78540
50802,1.73585
50803,1.72439
50804,2.13083
50805,1.84990
50806,1.62334
50807,1.68410
50808,1.99930
50809,1.49716
50810,1.55220
50811,1.27961
50812,1.65813
50813,2.05764
50814,2.40552
50815,2.20600
50816,1.64668
50817,1.56156
50818,1.91587
50819,1.91683
50820,1.84161
50821,1.94161
50822,1.74374
50823,1.90996
50824,1.96678
50825,1.89507
50826,1.98217
50827,1.72545
50828,1.80261
50829,1.90855
50830,1.41831
50831,2.15229
50832,1.95879
50833,1.30277
50834,2.35984
50835,1.82740
50836,1.64277
50837,1.83041
50838,1.78955
50839,2.34230
50840,1.91944
50841,1.78832
50842,2.04451
50843,2.02729
50844,1.52965
50845,1.90302
50846,2.22214
50847,2.05734
50848,2.37839
50849,1.98496
50850,1.94179
50851,1.32881
50852,1.55059
50853,2.01229
50854,1.62970
50855,2.13796
50856,1.93054
50857,2.19678
50858,1.77769
50859,1.65767
50860,1.62747
50861,1.90009
50862,1.84239
50863,1.59445
50864,2.44111
50865,1.92051
50866,1.99772
50867,1.56571
50868,1.64160
50869,2.04058
50870,2.04333
50871,1.91934
50872,1.43852
50873,1.98506
50874,1.54592
50875,1.71785
50876,1.80319
50877,1.94538
50878,1.28992
50879,1.46497
50880,2.05731
50881,1.77654
50882,2.01401
50883,1.59200
50884,2.25861
50885,1.74653
50886,1.78733
50887,1.59180
50888,1.79147
50889,2.06334
50890,1.59836
50891,1.79031
50892,1.75255
50893,2.18794
50894,1.82162
50895,1.84552
50896,1.59996
50897,1.76852
50898,1.83407
50899,1.67261
50900,2.17262
50901,1.77138
50902,2.26608
50903,1.79528
50904,2.02230
50905,1.40801
50906,1.63025
50907,1.23074
50908,2.41316
50909,1.90419
50910,2.27787
50911,1.21883
50912,1.64461
50913,1.60377
50914,1.96398
50915,1.88800
50916,2.04448
50917,1.72958
50918,1.41335
50919,1.84248
50920,2.41508
50921,1.75666
50922,1.71316
50923,1.70931
50924,2.04577
50925,1.58190
50926,1.92697
50927,2.45647
50928,2.10662
50929,1.01552
50930,1.91930
50931,1.95890
50932,1.78211
50933,1.69729
50934,1.89224
50935,1.65073
50936,2.44089
50937,2.21868
50938,2.14363
50939,1.92997
50940,1.57659
50941,1.86787
50942,1.71112
50943,1.77796
50944,2.44534
50945,2.10911
50946,1.84334
50947,2.12308
50948,2.11488
50949,1.72811
50950,1.99594
50951,2.12020
50952,2.05958
50953,1.36657
50954,2.03869
50955,2.17377
50956,1.37520
50957,2.12132
50958,2.14076
50959,2.22320
50960,2.09870
50961,1.92998
50962,2.03743
50963,2.47185
50964,1.73990
50965,1.81350
50966,1.30215
50967,1.75657
50968,2.23163
50969,1.84070
50970,1.72779
50971,2.02499
50972,1.82788
50973,1.51922
50974,2.07619
50975,2.23182
50976,1.35487
50977,1.90911
50978,1.31544
50979,1.99757
50980,2.21946
50981,2.09137
50982,2.09754
50983,1.89300
50984,1.72231
50985,1.88738
50986,1.82199
50987,1.74902
50988,1.67946
50989,2.38142
50990,1.27875
50991,1.82996
50992,1.91265
50993,2.14225
50994,1.97541
50995,1.62031
50996,1.25702
50997,1.75189
50998,1.88565
50999,2.04920
51000,1.71105
51001,2.07493
51002,1.71707
51003,1.96064
51004,1.68256
51005,1.69255
51006,2.26525
51007,2.31238
51008,1.81605
51009,1.66192
51010,2.12860
51011,1.67523
51012,1.77970
51013,1.21286
51014,1.73319
51015,1.55933
51016,2.08259
51017,2.16905
51018,1.79190
51019,1.88402
51020,1.88328
51021,1.84704
51022,1.71863
51023,2.23818
51024,1.74039
51025,1.95069
51026,2.05585
51027,2.15433
51028,2.05713
51029,2.41600
51030,2.21011
51031,1.56514
51032,1.54937
51033,1.92461
51034,1.86496
51035,2.60800
51036,2.22818
51037,2.29713
51038,1.41179
51039,2.09335
51040,2.33492
51041,1.95945
51042,1.84611
51043,1.68277
51044,1.97650
51045,1.83238
51046,2.03975
51047,1.89493
51048,1.56881
51049,2.19566
51050,2.22542
51051,2.20630
51052,1.82106
51053,1.83481
51054,1.84470
51055,2.02183
51056,1.61225
51057,1.92519
51058,2.02093
51059,2.41263
51060,1.84706
51061,2.01834
51062,2.28108
51063,2.17850
51064,2.22884
51065,1.76029
51066,1.99728
51067,1.48947
51068,1.81013
51069,2.29598
51070,1.82764
51071,1.92496
51072,1.46964
51073,1.70123
51074,1.90775
51075,1.97210
51076,1.26265
51077,2.44997
51078,2.22323
51079,1.52095
51080,1.66332
51081,1.81138
51082,2.28382
51083,1.68379
51084,2.02156
51085,1.65887
51086,1.44008
51087,1.93731
51088,1.93832
51089,1.51061
51090,2.03699
51091,1.62874
51092,1.60443
51093,1.66230
51094,1.21583
51095,1.48363
51096,1.84341
51097,1.97997
51098,2.16194
51099,1.56705
51100,1.39319
51101,1.92165
51102,2.53080
51103,2.21814
51104,2.19625
51105,1.77335
51106,2.03872
51107,1.86847
51108,1.78258
51109,1.86809
51110,1.44659
51111,2.13584
51112,1.45508
51113,1.48304
51114,1.78489
51115,2.21145
51116,2.18295
51117,1.75842
51118,1.62732
51119,2.24149
51120,1.64548
51121,2.61763
51122,2.22571
51123,1.66080
51124,2.01696
51125,1.57674
51126,2.25020
51127,2.08482
51128,1.82133
51129,2.08588
51130,2.31832
51131,2.35716
51132,2.17293
51133,2.11522
51134,1.89130
51135,2.37480
51136,1.33525
51137,1.40685
51138,2.22795
51139,0.93831
51140,1.90523
51141,1.55151
51142,2.00078
51143,1.67844
51144,1.57356
51145,1.47982
51146,1.72506
51147,2.18158
51148,2.25682
51149,2.09198
51150,1.98452
51151,1.66115
51152,2.37814
51153,2.02196
51154,1.76881
51155,1.82128
51156,1.73412
51157,1.96866
51158,2.09271
51159,1.46597
51160,1.91138
51161,1.67242
51162,1.98071
51163,1.73164
51164,1.81492
51165,2.33878
51166,2.26057
51167,1.69823
51168,1.85341
51169,2.60113
51170,2.22394
51171,1.74627
51172,1.78718
51173,2.60367
51174,1.77096
51175,1.92222
51176,1.55523
51177,1.36552
51178,2.18495
51179,1.67737
51180,2.01322
51181,1.80388
51182,2.02303
51183,1.93573
51184,2.34810
51185,2.39554
51186,2.28088
51187,1.63058
51188,2.03941
51189,2.25939
51190,1.92402
51191,2.16011
51192,1.87343
51193,1.89767
51194,2.01072
51195,1.77189
51196,1.86965
51197,1.73194
51198,1.89518
51199,2.22543
51200,1.85179
51201,1.76537
51202,1.86161
51203,2.00541
51204,1.52011
51205,2.06430
51206,1.74683
51207,2.06460
51208,1.94418
51209,2.13959
51210,2.20158
51211,2.27589
51212,1.78398
51213,1.44470
51214,1.30554
51215,2.21618
51216,1.88159
51217,2.31111
51218,2.07782
51219,2.14985
51220,1.83908
51221,1.74607
51222,1.72940
51223,1.84135
51224,1.84584
51225,2.27906
51226,1.68040
51227,1.51007
51228,1.92022
51229,2.42650
51230,2.13694
51231,2.15585
51232,1.93973
51233,1.97262
51234,1.71363
51235,1.89465
51236,1.83390
51237,1.83997
51238,2.02826
51239,1.58812
51240,1.75360
51241,2.15101
51242,1.74137
51243,2.02875
51244,1.44444
51245,2.26469
51246,2.06088
51247,1.72772
51248,1.91775
51249,1.43644
51250,2.33061
51251,2.11116
51252,2.13045
51253,1.84588
51254,1.56267
51255,1.90633
51256,1.57746
51257,1.54364
51258,2.11599
51259,1.53283
51260,1.99156
51261,2.06649
51262,1.57942
51263,1.95209
51264,2.01993
51265,1.87572
51266,1.75018
51267,1.76243
51268,2.19228
51269,1.81062
51270,1.04766
51271,2.32700
51272,1.39997
51273,1.65078
51274,2.00273
51275,2.10220
51276,1.44953
51277,1.94020
51278,1.90867
51279,1.76209
51280,1.86784
51281,1.98079
51282,2.25139
51283,1.89850
51284,1.68903
51285,2.06807
51286,2.05795
51287,1.79613
51288,2.17415
51289,1.95507
51290,1.46285
51291,1.92916
51292,1.73692
51293,1.65952
51294,2.15924
51295,2.23786
51296,0.98068
51297,2.59705
51298,1.34581
51299,2.00950
51300,2.13081
51301,1.76011
51302,1.97565
51303,2.33132
51304,1.80838
51305,2.46630
51306,2.31566
51307,1.73086
51308,2.21481
51309,1.72504
51310,1.58378
51311,2.35342
51312,1.63122
51313,2.42997
51314,1.86236
51315,1.83128
51316,1.91362
51317,1.94462
51318,1.61996
51319,2.50531
51320,1.55164
51321,2.19066
51322,2.10227
51323,1.92392
51324,1.67208
51325,1.99777
51326,2.17165
51327,2.29680
51328,2.26562
51329,1.44198
51330,1.50394
51331,2.23377
51332,1.87529
51333,2.22140
51334,2.02759
51335,1.69278
51336,1.80790
51337,1.77403
51338,1.71585
51339,1.79555
51340,2.06470
51341,1.06739
51342,2.35310
51343,2.32250
51344,2.01375
51345,1.58182
51346,1.79032
51347,1.56453
51348,1.73756
51349,1.44320
51350,2.48293
51351,1.51309
51352,2.16572
51353,2.15013
51354,2.12332
51355,2.08942
51356,1.47634
51357,1.72866
51358,2.07285
51359,1.95892
51360,1.54987
51361,2.00311
51362,1.54067
51363,1.84548
51364,1.79409
51365,2.08495
51366,2.10875
51367,1.67479
51368,2.11852
51369,2.03130
51370,1.68279
51371,2.13504
51372,2.16978
51373,1.60577
51374,1.96523
51375,2.17212
51376,2.32555
51377,2.56157
51378,1.55321
51379,1.65508
51380,2.13291
51381,1.74572
51382,2.07078
51383,2.20044
51384,1.45267
51385,1.18338
51386,1.82944
51387,1.97729
51388,1.56279
51389,2.33572
51390,2.16080
51391,1.97007
51392,1.93326
51393,2.24526
51394,2.03366
51395,2.01301
51396,1.22432
51397,1.82786
51398,1.57689
51399,1.38931
51400,2.05606
51401,1.80974
51402,2.36856
51403,2.06884
51404,1.63455
51405,1.65576
51406,1.82885
51407,1.50629
51408,2.33992
51409,1.86843
51410,1.35787
51411,1.93278
51412,2.07656
51413,1.83914
51414,1.80990
51415,2.19950
51416,1.60358
51417,1.93564
51418,1.77631
51419,1.84728
51420,2.60750
51421,2.02857
51422,2.06934
51423,1.90120
51424,2.02478
51425,2.05380
51426,2.31362
51427,1.83562
51428,2.45273
51429,1.74081
51430,1.58036
51431,1.85100
51432,1.35707
51433,1.86829
51434,2.40549
51435,2.01926
51436,2.15212
51437,1.39616
51438,2.42811
51439,2.09641
51440,1.95809
51441,2.48057
51442,2.02923
51443,1.85483
51444,1.42295
51445,1.73081
51446,2.19518
51447,2.02021
51448,1.92088
51449,1.58791
51450,1.96078
51451,1.41842
51452,1.24158
51453,1.73367
51454,1.79841
51455,1.70416
51456,1.56030
51457,1.71031
51458,2.11783
51459,2.06114
51460,2.43422
51461,2.03544
51462,2.65300
51463,1.83606
51464,1.91722
51465,2.06874
51466,1.77339
51467,1.61145
51468,2.02962
51469,2.18720
51470,1.57106
51471,2.16355
51472,2.37940
51473,1.62497
51474,2.14678
51475,2.33758
51476,1.60056
51477,2.15820
51478,1.86439
51479,1.57258
51480,2.37966
51481,2.04905
51482,2.11260
51483,1.93306
51484,1.41611
51485,1.60060
51486,1.90355
51487,1.55399
51488,2.48336
51489,1.64153
51490,1.88077
51491,1.98075
51492,1.72870
51493,1.45808
51494,1.45861
51495,1.40871
51496,1.72855
51497,1.70260
51498,1.95487
51499,1.86931
51500,2.04711
51501,1.66480
51502,1.87713
51503,2.39077
51504,1.82392
51505,1.52933
51506,1.38576
51507,1.88080
51508,1.76774
51509,1.47787
51510,1.73966
51511,1.93256
51512,1.75288
51513,2.07081
51514,2.03749
51515,1.75921
51516,1.59541
51517,1.99952
51518,2.11899
51519,2.04948
51520,1.71848
51521,2.14748
51522,1.82364
51523,1.97476
51524,1.80235
51525,1.76326
51526,1.78851
51527,1.40317
51528,1.87264
51529,2.27736
51530,1.95059
51531,1.99374
51532,1.92964
51533,2.17844
51534,1.40768
51535,2.00148
51536,2.23755
51537,1.42882
51538,1.89702
51539,2.02428
51540,1.89126
51541,1.15170
51542,2.21058
51543,1.32360
51544,1.71691
51545,1.93313
51546,2.09878
51547,2.14352
51548,1.68744
51549,1.81403
51550,1.45294
51551,1.47346
51552,1.57318
51553,2.15710
51554,1.96499
51555,1.74214
51556,1.60893
51557,2.13051
51558,1.58342
51559,1.97281
51560,1.88020
51561,2.04657
51562,1.81712
51563,1.87173
51564,1.67826
51565,1.64558
51566,1.88433
51567,2.04633
51568,2.11096
51569,1.69568
51570,1.81248
51571,1.86865
51572,2.34881
51573,1.90613
51574,1.69367
51575,1.33029
51576,1.89022
51577,2.14164
51578,1.45186
51579,1.60150
51580,1.59425
51581,2.20485
51582,1.31394
51583,1.14636
51584,1.59099
51585,1.72467
51586,2.04375
51587,1.71942
51588,1.22726
51589,1.95196
51590,2.10268
51591,2.06774
51592,2.28267
51593,1.62048
51594,1.22740
51595,1.93598
51596,1.63000
51597,2.07520
51598,2.00628
51599,2.20058
51600,2.08580
51601,1.85978
51602,1.81844
51603,1.63022
51604,1.81478
51605,2.14814
51606,1.80429
51607,1.86047
51608,1.95079
51609,1.44306
51610,1.77378
51611,1.47518
51612,1.60905
51613,2.12899
51614,2.35998
51615,1.78705
51616,2.64450
51617,1.60708
51618,1.56371
51619,1.91243
51620,1.46334
51621,1.90424
51622,2.19398
51623,2.19299
51624,1.54443
51625,1.75854
51626,1.75551
51627,1.89715
51628,1.61840
51629,1.77962
51630,1.56881
51631,1.77081
51632,1.49075
51633,2.08369
51634,1.66043
51635,2.33258
51636,1.83276
51637,1.96678
51638,2.36880
51639,1.73757
51640,1.32674
51641,1.74651
51642,2.11324
51643,1.94732
51644,1.95630
51645,1.97314
51646,1.97697
51647,1.69054
51648,1.66756
51649,2.38718
51650,1.74800
51651,2.30493
51652,1.96146
51653,1.65311
51654,1.44774
51655,1.28147
51656,2.26086
51657,1.62132
51658,1.62439
51659,1.68087
51660,1.80280
51661,1.53908
51662,2.31984
51663,1.84036
51664,1.52000
51665,1.92144
51666,1.45782
51667,1.81650
51668,1.61056
51669,1.71749
51670,1.83638
51671,1.76198
51672,1.88886
51673,2.13242
51674,1.80599
51675,2.30785
51676,2.17999
51677,1.68246
51678,2.01558
51679,2.02240
51680,2.05259
51681,1.74060
51682,2.43598
51683,1.62371
51684,2.24222
51685,1.71587
51686,1.72989
51687,1.48483
51688,1.94066
51689,1.97922
51690,1.59841
51691,1.51777
51692,2.22075
51693,1.94789
51694,1.64939
51695,1.83710
51696,1.86554
51697,2.13202
51698,2.23084
51699,1.78150
51700,1.95229
51701,1.27533
51702,2.05342
51703,2.01426
51704,1.99522
51705,1.99651
51706,1.68674
51707,1.92260
51708,1.95451
51709,2.03452
51710,1.21772
51711,1.92092
51712,2.11543
51713,1.93142
51714,1.79639
51715,1.83154
51716,1.59170
51717,1.89136
51718,1.25770
51719,2.10448
51720,1.81484
51721,1.38592
51722,2.16457
51723,2.22593
51724,1.71246
51725,1.56835
51726,1.72369
51727,1.80176
51728,1.82588
51729,2.16476
51730,1.78465
51731,2.14253
51732,1.59304
51733,1.86059
51734,1.97932
51735,1.80666
51736,1.97711
51737,1.88961
51738,2.19099
51739,1.75475
51740,1.74600
51741,1.85422
51742,2.20096
51743,1.71847
51744,2.13835
51745,2.09999
51746,1.35903
51747,1.66794
51748,2.01074
51749,1.35672
51750,2.13681
51751,1.90719
51752,2.20620
51753,2.29886
51754,2.03932
51755,1.64309
51756,1.66476
51757,1.66083
51758,2.07211
51759,1.79404
51760,1.72706
51761,1.91390
51762,2.34827
51763,1.97386
51764,1.93638
51765,2.10608
51766,1.95803
51767,1.64129
51768,2.28463
51769,1.95009
51770,1.72984
51771,1.64966
51772,1.95550
51773,1.56675
51774,1.89781
51775,2.24924
51776,1.82297
51777,1.38252
51778,2.21309
51779,1.58551
51780,1.40251
51781,1.84851
51782,1.93835
51783,1.75526
51784,2.33684
51785,2.11807
51786,1.67964
51787,1.86449
51788,1.93320
51789,1.81382
51790,1.80178
51791,1.61108
51792,2.23308
51793,1.74315
51794,1.94814
51795,2.11743
51796,2.24541
51797,1.62989
51798,2.05523
51799,2.38118
51800,2.01737
51801,1.74244
51802,1.51628
51803,1.65336
51804,1.61501
51805,1.86528
51806,1.63908
51807,2.10069
51808,2.00203
51809,1.72079
51810,1.61683
51811,1.85071
51812,2.10190
51813,2.44385
51814,1.75507
51815,1.59614
51816,1.79987
51817,1.67450
51818,1.69091
51819,1.63382
51820,2.04614
51821,2.26716
51822,1.89775
51823,1.59790
51824,1.65596
51825,1.98540
51826,1.89252
51827,1.28294
51828,1.81928
51829,1.88873
51830,2.14489
51831,2.07073
51832,2.00094
51833,1.94865
51834,1.56186
51835,1.62988
51836,2.50389
51837,1.86239
51838,2.25781
51839,1.83618
51840,2.10900
51841,2.05808
51842,1.65372
51843,1.61319
51844,1.63360
51845,1.65002
51846,2.22007
51847,2.17357
